elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,G1_infra_vuln,G2_rain_x_return,G3_soil_x_rainfall,G4_is_very_low_elev,land_use,soil_group,storm_drain_type,rainfall_source,dem_source,risk_class,risk_class_encoded,latitude,longitude
18.29,6.26,339.7749999999993,38.8,5,58.72195092340109,194.0,155.2,0,1.0,3.0,1.0,3.0,1.0,Low,1,1.412227,103.891056
9.63,9.38,250.4,47.4,25,26.695067489267068,1185.0,47.4,0,0.0,0.0,3.0,1.0,3.0,Low,1,1.381917,103.765085
12.03,5.15,29.0,77.9,10,5.631057027073734,779.0,155.8,0,7.0,1.0,2.0,1.0,3.0,Low,1,6.474107,3.442357
179.89,5.18,91.4,37.8,2,17.644753581556795,75.6,75.6,0,7.0,1.0,1.0,3.0,1.0,Low,1,24.84062,67.055302
42.61,6.24,56.6,24.1,2,9.070498284457878,48.2,48.2,0,7.0,1.0,0.0,4.0,0.0,Low,1,-12.042736,-77.1659
111.08,9.83,28.6,27.5,5,2.9094578744070456,137.5,110.0,0,0.0,3.0,1.0,1.0,4.0,Low,1,53.445347,9.975697
25.33,6.26,45.5,25.7,5,7.268358996231636,128.5,77.1,0,2.0,2.0,1.0,1.0,2.0,Low,1,41.428525,2.1894
6.35,7.09,91.4,18.8,5,12.891378150383428,94.0,75.2,0,6.0,3.0,2.0,1.0,3.0,Medium,2,-33.836949,151.27067
30.025,7.45,83.0,20.6,5,11.14092464305417,103.0,61.800000000000004,0,5.0,2.0,1.0,1.0,3.0,Low,1,25.235011,55.198855
117.67,6.26,62.0,17.7,100,9.904137533326624,1770.0,17.7,0,0.0,0.0,2.0,0.0,0.0,Low,1,12.961648,77.58493
30.025,10.54,21.8,47.2,2,2.0683092331031947,94.4,188.8,0,7.0,3.0,2.0,3.0,0.0,Low,1,-34.531435,-58.258446
63.9,6.26,41.7,47.7,25,6.661331211930972,1192.5,190.8,0,0.0,3.0,3.0,2.0,1.0,Low,1,-34.693569,-58.313554
55.01,4.83,124.1,47.1,50,25.693528584826947,2355.0,141.3,0,6.0,2.0,0.0,4.0,0.0,Low,1,24.911529,67.172185
14.8,5.16,139.2,55.0,5,26.976691905635843,275.0,55.0,0,8.0,0.0,3.0,3.0,4.0,Low,1,14.568699,120.971235
85.98,10.67,198.8,64.4,5,18.631660139025175,322.0,0.0,0,7.0,4.0,3.0,1.0,3.0,Low,1,53.574231,9.907241
74.07,5.42,86.0,150.0,100,15.867129396440228,15000.0,0.0,0,6.0,4.0,2.0,0.0,4.0,High,0,21.079761,105.862048
-0.07,6.49,36.4,49.7,2,5.6086200175346415,99.4,149.10000000000002,1,6.0,2.0,0.0,4.0,1.0,High,0,14.503359,121.053581
42.4,4.29,10.6,21.2,10,2.4708567112897173,212.0,21.2,0,7.0,0.0,1.0,1.0,1.0,Low,1,55.687553,12.581923
10.84,7.54,113.4,68.1,50,15.039767851766776,3404.9999999999995,136.2,0,6.0,1.0,2.0,3.0,2.0,Low,1,-22.944504,-43.127643
30.025,4.27,33.6,20.6,5,7.8688340308336535,103.0,41.2,0,7.0,1.0,0.0,1.0,3.0,Low,1,25.184421,51.583828
13.61,8.16,215.9,78.8,50,26.458300908944967,3940.0,157.6,0,7.0,1.0,3.0,0.0,1.0,Low,1,22.614555,114.119776
7.7,9.71,34.9,39.9,5,3.594229048167818,199.5,159.6,0,0.0,3.0,2.0,2.0,1.0,Medium,2,29.816993,-95.483314
23.08,8.51,84.8,53.9,5,9.964735646609112,269.5,215.6,0,7.0,3.0,0.0,2.0,1.0,Low,1,19.229836,-99.131476
117.43,6.43,184.7,48.2,50,28.724683165345002,2410.0,0.0,0,8.0,4.0,1.0,1.0,4.0,Low,1,37.690761,-122.447183
3.57,2.25,161.8,29.0,10,71.9107915075933,290.0,116.0,1,1.0,3.0,3.0,1.0,1.0,Medium,2,-22.919874,-43.06313
30.025,4.21,30.2,63.1,100,7.173379635677826,6310.0,63.1,0,6.0,0.0,0.0,1.0,1.0,Medium,2,-1.339947,36.832643
88.18,5.71,91.4,20.6,2,16.006977220705394,41.2,82.4,0,6.0,3.0,1.0,0.0,4.0,Low,1,35.730363,139.661608
30.025,8.89,145.1,24.7,10,16.32169142666881,247.0,24.7,0,5.0,0.0,3.0,1.0,0.0,Medium,2,13.05799,77.484144
6.44,6.92,7.3,56.2,2,1.0549117703587134,112.4,112.4,0,2.0,1.0,2.0,0.0,0.0,Medium,2,25.678838,-80.202161
33.99,6.26,101.1,39.4,2,16.15013394547293,78.8,118.19999999999999,0,7.0,2.0,2.0,1.0,1.0,Low,1,-36.805508,174.85519
95.87,6.26,49.4,27.2,2,7.891361195908633,54.4,27.2,0,2.0,0.0,1.0,2.0,0.0,Low,1,23.069753,72.619834
10.29,2.92,104.3,43.4,25,35.71905575665836,1085.0,130.2,0,1.0,2.0,3.0,1.0,0.0,Medium,2,41.211432,2.109194
266.7,5.02,169.3,61.4,10,33.72503242025415,614.0,61.4,0,2.0,0.0,3.0,1.0,4.0,Low,1,35.663378,51.380115
30.025,6.28,72.5,17.6,2,11.544567604191712,35.2,52.800000000000004,0,7.0,2.0,2.0,1.0,3.0,Medium,2,41.856548,12.609637
10.88,8.17,147.3,70.5,100,18.0293536972415,7050.0,141.0,0,1.0,1.0,0.0,1.0,4.0,Low,1,10.801121,106.658887
67.21,4.88,11.6,43.9,50,2.3770443093354316,2195.0,131.7,0,6.0,2.0,0.0,1.0,2.0,Low,1,35.577267,51.256068
39.4,11.99,280.1,59.5,25,23.361114794733286,1487.5,59.5,0,2.0,0.0,4.0,4.0,4.0,Low,1,37.600999,127.048486
18.31,6.53,50.1,83.5,25,7.6722700271515665,2087.5,0.0,0,2.0,4.0,1.0,0.0,1.0,High,0,-6.22689,106.836414
18.84,6.26,53.9,7.9,10,8.61020988784363,79.0,23.700000000000003,0,7.0,2.0,2.0,2.0,0.0,Low,1,24.721558,46.6702
14.73,8.38,86.7,49.6,100,10.346049706384598,4960.0,0.0,0,2.0,4.0,0.0,0.0,1.0,Low,1,23.232045,113.10784
30.025,6.26,181.8,27.1,5,29.04148715417388,135.5,27.1,0,1.0,0.0,1.0,3.0,1.0,Low,1,40.803047,-74.025288
30.025,5.59,333.1,34.7,10,59.588444385609336,347.0,0.0,0,6.0,4.0,4.0,1.0,1.0,Medium,2,39.861922,-75.125416
43.27,7.37,33.1,19.6,5,4.49117436747033,98.0,19.6,0,2.0,0.0,1.0,0.0,4.0,Low,1,-11.999194,-77.046337
18.79,6.26,91.4,36.5,25,14.600615653968607,912.5,73.0,0,1.0,1.0,0.0,1.0,3.0,Low,1,52.338707,4.873985
39.23,8.0,339.7749999999993,46.4,10,56.612429234463455,464.0,185.6,0,7.0,3.0,4.0,1.0,4.0,Low,1,-27.594232,153.051539
17.35,6.26,243.1,94.0,50,38.833803779866166,4700.0,376.0,0,6.0,3.0,4.0,3.0,0.0,High,0,13.837147,100.459041
9.94,9.75,12.9,16.9,2,1.3230755660763425,33.8,0.0,0,2.0,4.0,1.0,1.0,1.0,Low,1,49.314033,-123.119837
48.82,6.6,95.8,21.8,5,14.515129522531028,109.0,0.0,0,2.0,4.0,1.0,2.0,4.0,Low,1,17.534133,78.452728
52.45,5.49,11.1,31.9,10,2.021854240702658,319.0,95.69999999999999,0,7.0,2.0,1.0,1.0,4.0,Low,1,35.719516,51.360785
30.025,5.35,59.6,17.3,2,11.14016609314749,34.6,69.2,0,7.0,3.0,1.0,1.0,4.0,High,0,-12.054308,-76.941589
3.63,6.45,1.6,79.3,25,0.24806163091220015,1982.5,237.89999999999998,1,0.0,2.0,3.0,2.0,3.0,High,0,5.588281,-0.260113
19.02,5.37,339.7749999999993,19.1,5,69.1618823801073,95.5,19.1,0,5.0,0.0,3.0,3.0,1.0,Low,1,19.357464,-99.12844
58.0,8.37,52.6,51.0,2,6.284341356820363,102.0,153.0,0,5.0,2.0,1.0,1.0,2.0,Low,1,-36.887958,174.707513
15.55,7.98,94.2,128.5,50,11.804496485593377,6425.0,128.5,0,6.0,0.0,0.0,1.0,0.0,High,0,25.721869,-80.299723
156.8,7.32,40.3,28.8,25,5.505456959758251,720.0,28.8,0,6.0,0.0,3.0,4.0,3.0,Low,1,24.788221,67.041661
5.76,8.36,131.9,19.3,2,15.777493089123102,38.6,77.2,0,1.0,3.0,2.0,0.0,3.0,Medium,2,-33.785876,151.266765
125.51,2.74,77.9,16.0,5,28.430553173163602,80.0,48.0,0,0.0,2.0,2.0,1.0,3.0,Medium,2,22.962895,72.566254
3.84,3.6,5.8,21.3,25,1.6111066358149004,532.5,21.3,1,1.0,0.0,3.0,1.0,0.0,Medium,2,49.258525,-123.04016
7.88,5.82,339.7749999999993,64.0,10,114.79361719309762,640.0,64.0,0,7.0,0.0,4.0,0.0,3.0,Medium,2,22.30233,114.098595
30.025,6.01,224.0,37.8,5,37.2711526270339,189.0,0.0,0,6.0,4.0,3.0,3.0,1.0,Low,1,3.14246,101.595691
109.31,3.0,26.5,19.5,2,8.833303888987036,39.0,39.0,0,6.0,1.0,1.0,1.0,3.0,Medium,2,25.230442,55.221772
-2.61,9.14,40.7,105.1,100,4.4529491762044024,10510.0,0.0,1,0.0,4.0,1.0,4.0,1.0,High,0,6.681175,3.324567
7.64,4.09,105.1,28.2,10,25.696758687631572,282.0,28.2,0,0.0,0.0,2.0,2.0,3.0,Medium,2,51.782672,4.526668
2.47,8.29,52.9,41.2,5,6.3811744497292535,206.0,0.0,1,2.0,4.0,1.0,0.0,1.0,Medium,2,14.608816,120.933539
30.025,7.81,108.6,43.5,50,13.905231875503361,2175.0,130.5,0,7.0,2.0,1.0,4.0,3.0,High,0,-34.584343,-58.347751
3.13,7.21,91.4,30.7,2,12.6768201431066,61.4,92.1,1,2.0,2.0,2.0,0.0,0.0,Medium,2,41.953993,12.477547
82.8,6.26,22.9,24.7,25,3.658141121180318,617.5,49.4,0,0.0,1.0,1.0,1.0,4.0,Low,1,34.718116,135.439287
30.025,7.01,28.9,67.1,25,4.122676001888728,1677.4999999999998,268.4,0,7.0,3.0,0.0,1.0,1.0,High,0,-34.564441,-58.347267
20.15,6.92,173.1,21.8,10,25.014414719053875,218.0,65.4,0,1.0,2.0,2.0,2.0,0.0,Low,1,31.231464,121.511649
30.025,6.26,153.5,61.4,100,24.520727602671563,6140.0,0.0,0,1.0,4.0,2.0,4.0,0.0,High,0,41.070838,28.94237
31.36,10.46,53.4,14.5,50,5.10515764325273,725.0,14.5,0,7.0,0.0,1.0,1.0,3.0,Low,1,25.439814,51.541682
5.88,4.9,77.5,28.2,5,15.81629425246071,141.0,28.2,0,6.0,0.0,2.0,4.0,3.0,Medium,2,51.509335,-0.176816
21.63,7.11,147.4,55.2,2,20.731335117672128,110.4,55.2,0,7.0,0.0,3.0,1.0,3.0,Low,1,1.440947,103.795449
69.98,7.79,30.6,14.6,5,3.9281079228396374,73.0,0.0,0,6.0,4.0,4.0,1.0,4.0,Low,1,41.826744,12.727787
45.01,11.51,61.9,73.0,50,5.377927560445213,3650.0,292.0,0,2.0,3.0,3.0,1.0,3.0,Low,1,3.24852,101.77501
69.81,8.98,67.8,35.0,2,7.550102950887582,70.0,70.0,0,0.0,1.0,0.0,1.0,4.0,Low,1,18.59539,73.877415
75.0,3.84,91.4,17.2,5,23.802021348902738,86.0,17.2,0,1.0,0.0,2.0,0.0,1.0,Low,1,34.808254,135.399325
73.9,3.76,76.5,50.7,10,20.34569056997189,507.0,101.4,0,1.0,1.0,1.0,3.0,1.0,Low,1,22.898055,72.540289
30.025,8.17,247.5,13.1,10,30.293720570721458,131.0,13.1,0,6.0,0.0,4.0,2.0,3.0,Low,1,25.180777,55.367484
81.34,8.12,81.2,33.9,25,9.999987684744232,847.5,101.69999999999999,0,5.0,2.0,0.0,3.0,3.0,Low,1,41.870449,12.537356
42.23,7.49,114.1,53.8,5,15.233624521195566,269.0,215.2,0,0.0,3.0,0.0,4.0,1.0,Low,1,38.135831,23.705049
140.27,5.66,119.7,20.4,2,21.14837252937716,40.8,20.4,0,7.0,0.0,2.0,2.0,1.0,Low,1,37.740146,-122.247176
30.025,8.91,57.6,45.0,2,6.464639209159137,90.0,135.0,0,0.0,2.0,0.0,0.0,4.0,High,0,49.265706,-123.162702
2.95,9.32,104.2,52.8,25,11.180245514758031,1320.0,52.8,1,0.0,0.0,2.0,0.0,1.0,Medium,2,1.30347,103.820979
11.79,4.25,262.4,24.1,2,61.741031197573655,48.2,0.0,0,8.0,4.0,2.0,1.0,0.0,Low,1,49.289313,-123.087291
2.53,3.6,91.4,22.0,5,25.388818364393433,110.0,66.0,1,6.0,2.0,0.0,0.0,1.0,Medium,2,52.366831,4.811591
75.33,6.1,15.8,22.5,25,2.5901596882628066,562.5,90.0,0,0.0,3.0,0.0,1.0,0.0,Low,1,19.381123,-99.212596
100.61,9.04,41.6,20.8,10,4.601764821056615,208.0,83.2,0,7.0,3.0,0.0,2.0,3.0,Low,1,25.032737,121.627418
67.05,9.23,118.7,63.6,25,12.860224420125222,1590.0,63.6,0,2.0,0.0,3.0,1.0,3.0,Low,1,3.140932,101.706156
5.97,7.69,23.3,16.5,50,3.0299050326332475,825.0,49.5,0,2.0,2.0,1.0,0.0,4.0,Medium,2,29.971333,-90.089094
58.15,5.24,91.4,39.3,50,17.442714803979385,1964.9999999999998,117.89999999999999,0,7.0,2.0,1.0,1.0,1.0,Low,1,-33.96268,18.37983
91.62,3.97,39.9,46.7,5,10.050352518003733,233.5,140.10000000000002,0,6.0,2.0,2.0,1.0,0.0,Low,1,-36.7016,174.72417
30.025,8.16,30.1,32.8,50,3.6887209697046943,1639.9999999999998,65.6,0,6.0,1.0,2.0,4.0,4.0,Low,1,37.743407,-122.421342
19.87,5.17,67.1,22.3,5,12.978698300390136,111.5,44.6,0,0.0,1.0,2.0,2.0,0.0,Low,1,-34.672596,-58.445738
30.025,6.26,96.4,21.1,50,15.39933642278527,1055.0,0.0,0,6.0,4.0,2.0,1.0,0.0,Medium,2,4.72376,-74.159818
18.16,6.17,104.5,56.7,10,16.936763473641047,567.0,170.10000000000002,0,2.0,2.0,1.0,1.0,4.0,Low,1,41.278274,2.172359
71.57,6.32,121.9,28.9,5,19.28794416464531,144.5,115.6,0,6.0,3.0,0.0,1.0,4.0,Low,1,-36.754422,174.786971
30.025,9.74,236.4,70.3,2,24.271022309012004,140.6,140.6,0,3.0,1.0,2.0,3.0,3.0,Low,1,6.879043,79.734498
128.37,6.61,339.7749999999993,26.5,2,56.822909496354775,53.0,53.0,0,1.0,1.0,0.0,3.0,2.0,Low,1,34.71992,135.496941
30.025,9.15,56.1,23.0,5,6.131140840283235,115.0,0.0,0,7.0,4.0,0.0,1.0,3.0,Low,1,35.668336,51.363575
73.22,2.91,83.8,55.8,25,28.797151899821646,1395.0,223.2,0,2.0,3.0,1.0,1.0,4.0,Medium,2,-23.528036,-46.55215
19.05,6.26,49.7,20.1,5,7.939284442037634,100.5,80.4,0,0.0,3.0,1.0,1.0,4.0,Low,1,49.3949,-123.199393
17.51,3.09,97.1,55.3,2,31.42384652476853,110.6,55.3,0,6.0,0.0,2.0,3.0,3.0,Low,1,41.90263,12.603663
29.11,5.54,91.4,72.7,25,16.49816516576685,1817.5,72.7,0,7.0,0.0,0.0,3.0,2.0,Low,1,41.936646,12.538349
30.025,9.09,43.8,32.8,5,4.818476547330531,164.0,32.8,0,2.0,0.0,0.0,3.0,1.0,Medium,2,-12.037439,-76.940324
43.21,2.53,339.7749999999993,34.1,2,208.73435282864497,68.2,68.2,0,1.0,1.0,4.0,2.0,1.0,Medium,2,41.119431,28.928282
5.92,8.38,84.6,46.0,2,10.095453346714383,92.0,0.0,0,2.0,4.0,3.0,2.0,4.0,Medium,2,22.511057,114.075417
40.07,10.88,260.9,62.8,10,23.97975737154653,628.0,188.39999999999998,0,7.0,2.0,3.0,2.0,0.0,Low,1,55.722272,12.540012
30.025,3.29,44.2,56.2,25,13.434609621247352,1405.0,168.60000000000002,0,6.0,2.0,2.0,1.0,3.0,High,0,-33.818217,151.202654
10.06,4.99,26.5,28.0,2,5.310610599978758,56.0,0.0,0,6.0,4.0,0.0,1.0,0.0,Low,1,52.384417,5.016081
66.62,7.23,51.9,18.0,5,7.17841330786541,90.0,54.0,0,7.0,2.0,0.0,1.0,1.0,Low,1,40.673152,-74.102453
21.09,3.92,91.4,49.9,2,23.31626705033916,99.8,149.7,0,1.0,2.0,0.0,1.0,4.0,Low,1,45.491276,-73.512573
52.73,2.93,91.3,41.9,5,31.160303207156286,209.5,125.69999999999999,0,1.0,2.0,0.0,1.0,0.0,Medium,2,-27.492507,152.960777
26.17,6.43,177.0,38.9,50,27.527173363649514,1945.0,116.69999999999999,0,1.0,2.0,0.0,1.0,3.0,Low,1,37.845991,-122.501941
72.41,9.71,246.9,11.6,50,25.42736825193795,580.0,46.4,0,0.0,3.0,3.0,3.0,0.0,Low,1,51.516063,-0.109523
19.31,8.41,38.4,35.4,10,4.565987436400195,354.0,70.8,0,7.0,1.0,0.0,0.0,3.0,Low,1,29.986081,-90.168808
15.29,6.26,211.6,34.3,100,33.80186293632119,3429.9999999999995,137.2,0,7.0,3.0,3.0,2.0,3.0,Low,1,22.893699,72.622101
10.3,3.08,43.5,54.5,50,14.123330768406596,2725.0,218.0,0,6.0,3.0,2.0,1.0,2.0,Low,1,14.500306,120.995506
4.55,8.3,178.1,10.8,2,21.457805472523525,21.6,32.400000000000006,1,7.0,2.0,3.0,1.0,1.0,Medium,2,-33.857486,151.344074
53.29,6.74,335.6,41.3,50,49.79221099078489,2065.0,165.2,0,0.0,3.0,4.0,2.0,2.0,Low,1,10.844813,106.584776
30.025,9.61,28.9,14.5,10,3.0072809497596777,145.0,0.0,0,7.0,4.0,0.0,3.0,4.0,Medium,2,4.820196,-74.087819
40.48,6.26,102.2,54.1,50,16.3258525146126,2705.0,0.0,0,1.0,4.0,1.0,1.0,0.0,Low,1,37.965674,23.716268
24.72,4.87,33.2,24.2,10,6.817234461530881,242.0,48.4,0,6.0,1.0,4.0,1.0,1.0,Low,1,35.643635,139.529462
52.39,5.16,72.2,21.2,5,13.992220945308247,106.0,63.599999999999994,0,0.0,2.0,1.0,1.0,2.0,Low,1,51.582485,-0.093592
60.72,6.26,73.1,14.5,2,11.677297640099617,29.0,58.0,0,7.0,3.0,3.0,4.0,2.0,Low,1,39.025691,-77.044375
15.34,5.12,161.9,29.9,2,31.621031990171897,59.8,59.8,0,6.0,1.0,1.0,4.0,3.0,Low,1,-36.858992,174.728861
5.1,6.26,51.2,120.4,10,8.178900672682632,1204.0,481.6,0,2.0,3.0,1.0,3.0,4.0,High,0,5.530227,-0.109746
138.78,7.43,91.9,42.9,50,12.36875858848104,2145.0,0.0,0,1.0,4.0,0.0,3.0,4.0,Low,1,-27.489132,152.993169
11.32,3.74,222.8,14.8,5,59.572033229857674,74.0,29.6,0,1.0,1.0,2.0,1.0,0.0,Low,1,29.950659,-90.132452
33.86,7.03,159.0,24.5,5,22.617322023724007,122.5,0.0,0,6.0,4.0,4.0,1.0,2.0,Low,1,25.253629,55.225868
69.84,7.73,64.7,30.1,2,8.369976235477056,60.2,0.0,0,6.0,4.0,0.0,2.0,0.0,Low,1,19.428049,-99.209168
59.62,7.18,110.3,24.3,5,15.362095595967137,121.5,72.9,0,7.0,2.0,2.0,2.0,4.0,Low,1,-29.821433,31.066605
5.77,6.26,5.5,50.2,5,0.8785928456983296,251.0,100.4,0,6.0,1.0,1.0,0.0,4.0,Medium,2,25.797083,-80.288222
30.025,7.98,86.8,21.3,25,10.877179351905573,532.5,0.0,0,6.0,4.0,3.0,2.0,2.0,Medium,2,22.953456,72.641284
92.6,6.26,133.0,54.4,25,21.245972450523244,1360.0,163.2,0,4.0,2.0,2.0,1.0,1.0,Low,1,10.802583,106.639595
29.75,9.13,20.4,57.3,50,2.234389666604965,2865.0,171.89999999999998,0,0.0,2.0,0.0,3.0,1.0,Low,1,-29.865091,30.973531
26.84,9.3,58.6,32.8,5,6.301068493474738,164.0,65.6,0,2.0,1.0,2.0,0.0,0.0,Low,1,41.032421,29.010764
64.94,5.91,339.7749999999993,52.1,5,76.73421872382619,260.5,208.4,0,7.0,3.0,3.0,2.0,3.0,Low,1,35.698295,139.666558
31.91,5.82,35.9,49.6,2,6.168374281143847,99.2,198.4,0,2.0,3.0,2.0,3.0,0.0,Low,1,17.440364,78.501849
89.08,3.66,131.1,28.0,10,35.81957426345829,280.0,112.0,0,6.0,3.0,1.0,0.0,1.0,Low,1,38.968952,-77.014721
-2.79,9.14,91.4,59.6,25,9.999989059092934,1490.0,59.6,1,7.0,0.0,2.0,1.0,3.0,Medium,2,31.263069,121.456684
101.91,5.03,231.1,36.8,5,45.9442426555812,184.0,110.39999999999999,0,4.0,2.0,0.0,1.0,4.0,Low,1,24.797458,66.813457
30.025,8.06,99.7,56.2,5,12.369711700109553,281.0,0.0,0,7.0,4.0,0.0,1.0,3.0,High,0,13.03767,77.547337
120.7,6.79,32.1,27.5,25,4.727533538242212,687.5,55.0,0,0.0,1.0,0.0,1.0,0.0,Low,1,53.563724,10.089944
116.88,5.43,0.9,23.4,10,0.16574555111316555,234.0,0.0,0,6.0,4.0,0.0,0.0,3.0,Low,1,35.650066,139.653337
13.05,9.06,91.4,71.0,25,10.088289085773637,1775.0,284.0,0,7.0,3.0,3.0,1.0,4.0,Low,1,1.436535,103.851633
11.81,4.1,91.4,35.1,5,22.292628554564505,175.5,35.1,0,6.0,0.0,2.0,2.0,4.0,Low,1,5.566416,-0.243285
22.61,9.35,27.3,22.8,2,2.9197829734941463,45.6,68.4,0,2.0,2.0,1.0,4.0,1.0,Low,1,55.705705,12.593475
-0.41,5.39,102.3,35.1,25,18.979556624199216,877.5,140.4,1,6.0,3.0,0.0,0.0,3.0,High,0,51.898676,4.378857
30.025,4.92,339.7749999999993,18.0,10,81.30064776291105,180.0,0.0,0,2.0,4.0,4.0,3.0,1.0,Low,1,24.891112,67.095459
107.02,9.83,160.0,25.6,2,16.276687409270185,51.2,76.80000000000001,0,0.0,2.0,1.0,0.0,1.0,Low,1,41.123456,28.889117
51.85,7.32,36.9,29.1,5,5.0409767199771585,145.5,87.30000000000001,0,7.0,2.0,2.0,1.0,3.0,Low,1,45.483509,-73.597431
30.025,6.03,74.6,21.8,2,12.371455437055658,43.6,21.8,0,5.0,0.0,2.0,3.0,1.0,Medium,2,24.551771,46.712203
14.56,6.07,56.4,54.3,10,9.291582715679215,543.0,54.3,0,0.0,0.0,0.0,0.0,1.0,Low,1,6.499218,3.37778
54.15,7.65,83.9,36.2,50,10.967305925090296,1810.0000000000002,72.4,0,7.0,1.0,2.0,1.0,2.0,Low,1,-27.441952,153.104409
35.13,6.26,31.6,8.4,10,5.0479152589213125,84.0,33.6,0,2.0,3.0,2.0,0.0,3.0,Low,1,25.281606,51.617506
0.43,6.26,92.1,16.2,10,14.712436561602937,162.0,16.2,1,7.0,0.0,2.0,2.0,2.0,Medium,2,55.77711,12.547938
4.99,8.16,99.0,30.3,2,12.132338073115108,60.6,0.0,1,0.0,4.0,1.0,0.0,2.0,Medium,2,41.317925,2.28512
30.025,10.02,49.1,104.7,5,4.900194710384521,523.5,418.8,0,2.0,3.0,0.0,1.0,4.0,High,0,13.125843,80.264888
19.24,7.83,319.3,32.1,5,40.779002836522565,160.5,128.4,0,4.0,3.0,3.0,0.0,0.0,Low,1,13.089149,80.228374
115.22,9.97,91.4,21.1,5,9.16749331244402,105.5,42.2,0,7.0,1.0,0.0,1.0,1.0,Low,1,35.642743,139.610345
81.46,5.33,26.4,42.3,10,4.953086391957989,423.0,42.3,0,6.0,0.0,1.0,4.0,4.0,Low,1,19.565856,-99.11757
94.24,2.38,79.4,41.7,2,33.361204364687545,83.4,41.7,0,6.0,0.0,3.0,1.0,3.0,Medium,2,41.87157,12.481181
1.72,5.97,24.2,69.5,2,4.053594550092881,139.0,139.0,1,0.0,1.0,2.0,3.0,1.0,Medium,2,22.606117,114.095235
16.74,8.33,6.9,25.8,2,0.8283303381388498,51.6,77.4,0,0.0,2.0,1.0,1.0,4.0,Low,1,29.993916,-90.124973
23.52,4.14,91.4,35.3,50,22.077241359320393,1764.9999999999998,35.3,0,1.0,0.0,1.0,1.0,2.0,Low,1,52.259884,4.915955
4.25,3.27,11.2,31.1,2,3.425065978391503,62.2,124.4,1,6.0,3.0,1.0,3.0,3.0,High,0,45.433867,-73.57936
23.13,6.3,142.7,21.4,2,22.650757697210004,42.8,85.6,0,6.0,3.0,0.0,1.0,3.0,Low,1,29.807889,-95.46667
51.62,6.26,50.8,47.6,5,8.115003011177299,238.0,190.4,0,5.0,3.0,0.0,4.0,0.0,Low,1,21.079542,105.87533
30.18,6.26,155.1,23.0,5,24.776318248692895,115.0,0.0,0,0.0,4.0,0.0,2.0,1.0,Low,1,-12.045004,-77.111282
11.45,6.04,4.0,30.1,5,0.662250559187816,150.5,120.4,0,6.0,3.0,2.0,1.0,0.0,Low,1,49.148624,-123.235374
10.44,4.77,121.9,21.8,50,25.55550198007971,1090.0,43.6,0,1.0,1.0,2.0,1.0,1.0,Low,1,41.446164,2.15167
30.025,5.84,339.7749999999993,29.5,25,109.60597670209471,737.5,88.5,0,0.0,2.0,4.0,2.0,4.0,Low,1,37.778385,127.016769
3.29,7.63,153.6,95.3,10,20.13103521489487,953.0,381.2,1,6.0,3.0,0.0,1.0,1.0,High,0,25.76789,-80.255953
18.76,5.83,91.4,51.7,5,15.67750312606668,258.5,103.4,0,0.0,1.0,2.0,1.0,4.0,Low,1,24.969632,121.450999
1.49,2.01,220.4,86.9,25,109.65119576519521,2172.5,0.0,1,1.0,4.0,0.0,0.0,1.0,High,0,22.322034,114.254569
30.025,6.9,44.5,29.6,5,6.449266015556499,148.0,59.2,0,7.0,1.0,0.0,1.0,3.0,Low,1,12.976419,77.672582
21.14,4.71,107.6,51.5,5,22.844962112606982,257.5,103.0,0,5.0,1.0,0.0,1.0,3.0,Low,1,29.826518,-95.388756
25.11,7.05,34.8,20.4,5,4.936163211116012,102.0,40.8,0,2.0,1.0,0.0,3.0,3.0,Low,1,28.621814,77.108786
30.025,9.61,13.2,39.6,2,1.3735677694404065,79.2,39.6,0,0.0,0.0,2.0,1.0,3.0,Medium,2,6.925209,79.788901
30.025,9.49,78.0,47.0,10,8.219169421317785,470.0,47.0,0,0.0,0.0,2.0,3.0,3.0,Medium,2,23.770822,90.406331
52.17,8.01,149.5,51.4,5,18.664146486708507,257.0,102.8,0,7.0,1.0,2.0,1.0,2.0,Low,1,38.01255,23.536377
4.62,9.37,122.8,62.3,2,13.105642363241877,124.6,249.2,1,7.0,3.0,4.0,0.0,3.0,High,0,1.32802,103.840906
14.78,8.67,109.6,55.8,25,12.64127723036075,1395.0,55.8,0,3.0,0.0,3.0,1.0,4.0,Low,1,14.684029,120.982508
6.91,10.66,159.4,62.4,10,14.953081657521897,624.0,249.6,0,7.0,3.0,0.0,1.0,2.0,Medium,2,22.575391,113.910518
22.5,5.04,60.5,27.7,5,12.003944436618182,138.5,55.4,0,6.0,1.0,0.0,1.0,4.0,Low,1,19.407587,-99.154693
26.19,9.69,65.7,16.8,10,6.780178761425428,168.0,16.8,0,2.0,0.0,1.0,0.0,2.0,Low,1,39.937116,-75.279967
59.29,4.78,62.5,46.2,50,13.075286453375622,2310.0,92.4,0,1.0,1.0,1.0,1.0,0.0,Low,1,4.777081,-74.120164
42.19,4.66,1.4,13.7,10,0.3004285398529188,137.0,41.099999999999994,0,6.0,2.0,2.0,0.0,1.0,Low,1,41.106308,28.918704
43.66,4.73,43.6,51.3,5,9.217739497379497,256.5,153.89999999999998,0,4.0,2.0,3.0,1.0,1.0,Low,1,37.96037,23.786262
